"date","county","state_name","county_fips_code","confirmed_cases","deaths"
2020-04-12,"Bleckley","Georgia","13023",1,0
2020-04-13,"Bleckley","Georgia","13023",3,0
2020-04-14,"Bleckley","Georgia","13023",3,0
2020-04-15,"Bleckley","Georgia","13023",3,0
2020-04-16,"Bleckley","Georgia","13023",3,0
2020-04-17,"Bleckley","Georgia","13023",6,0
2020-04-18,"Bleckley","Georgia","13023",6,0
2020-04-19,"Bleckley","Georgia","13023",6,0
2020-04-20,"Bleckley","Georgia","13023",5,0
2020-04-21,"Bleckley","Georgia","13023",5,0
2020-04-22,"Bleckley","Georgia","13023",5,0
2020-04-23,"Bleckley","Georgia","13023",7,0
2020-04-24,"Bleckley","Georgia","13023",9,0
2020-04-25,"Bleckley","Georgia","13023",9,0
2020-04-26,"Bleckley","Georgia","13023",9,0
2020-04-27,"Bleckley","Georgia","13023",9,0
2020-04-28,"Bleckley","Georgia","13023",12,0
2020-04-29,"Bleckley","Georgia","13023",12,0
2020-04-30,"Bleckley","Georgia","13023",17,0
2020-05-01,"Bleckley","Georgia","13023",19,0
2020-05-02,"Bleckley","Georgia","13023",20,0
2020-05-03,"Bleckley","Georgia","13023",20,0
2020-05-04,"Bleckley","Georgia","13023",21,0
2020-05-05,"Bleckley","Georgia","13023",21,0
2020-05-06,"Bleckley","Georgia","13023",21,0
2020-05-07,"Bleckley","Georgia","13023",22,0
2020-05-08,"Bleckley","Georgia","13023",26,0
2020-05-09,"Bleckley","Georgia","13023",28,0
2020-05-10,"Bleckley","Georgia","13023",29,0
2020-05-11,"Bleckley","Georgia","13023",29,0
2020-04-06,"Brantley","Georgia","13025",3,0
2020-04-07,"Brantley","Georgia","13025",5,1
2020-04-08,"Brantley","Georgia","13025",5,1
2020-04-09,"Brantley","Georgia","13025",6,1
2020-04-10,"Brantley","Georgia","13025",7,1
2020-04-11,"Brantley","Georgia","13025",7,1
2020-04-12,"Brantley","Georgia","13025",8,1
2020-04-13,"Brantley","Georgia","13025",11,1
2020-04-14,"Brantley","Georgia","13025",12,1
2020-04-15,"Brantley","Georgia","13025",14,1
2020-04-16,"Brantley","Georgia","13025",16,1
2020-04-17,"Brantley","Georgia","13025",17,2
2020-04-18,"Brantley","Georgia","13025",18,2
2020-04-19,"Brantley","Georgia","13025",19,2
2020-04-20,"Brantley","Georgia","13025",20,2
2020-04-21,"Brantley","Georgia","13025",20,2
2020-04-22,"Brantley","Georgia","13025",20,2
2020-04-23,"Brantley","Georgia","13025",20,2
2020-04-24,"Brantley","Georgia","13025",20,2
2020-04-25,"Brantley","Georgia","13025",21,2
2020-04-26,"Brantley","Georgia","13025",21,2
2020-04-27,"Brantley","Georgia","13025",21,2
2020-04-28,"Brantley","Georgia","13025",22,2
2020-04-29,"Brantley","Georgia","13025",22,2
2020-04-30,"Brantley","Georgia","13025",23,2
2020-05-01,"Brantley","Georgia","13025",23,2
2020-05-02,"Brantley","Georgia","13025",23,2
2020-05-03,"Brantley","Georgia","13025",22,2
2020-05-04,"Brantley","Georgia","13025",22,2
2020-05-05,"Brantley","Georgia","13025",22,2
2020-05-06,"Brantley","Georgia","13025",22,2
2020-05-07,"Brantley","Georgia","13025",23,2
2020-05-08,"Brantley","Georgia","13025",23,2
2020-05-09,"Brantley","Georgia","13025",24,2
2020-05-10,"Brantley","Georgia","13025",25,2
2020-05-11,"Brantley","Georgia","13025",26,2
2020-03-29,"Brooks","Georgia","13027",1,0
2020-03-30,"Brooks","Georgia","13027",1,0
2020-03-31,"Brooks","Georgia","13027",2,0
2020-04-01,"Brooks","Georgia","13027",2,0
2020-04-02,"Brooks","Georgia","13027",4,0
2020-04-03,"Brooks","Georgia","13027",5,0
2020-04-04,"Brooks","Georgia","13027",5,0
2020-04-05,"Brooks","Georgia","13027",6,0
2020-04-06,"Brooks","Georgia","13027",6,0
2020-04-07,"Brooks","Georgia","13027",6,0
2020-04-08,"Brooks","Georgia","13027",16,1
2020-04-09,"Brooks","Georgia","13027",17,1
2020-04-10,"Brooks","Georgia","13027",17,1
2020-04-11,"Brooks","Georgia","13027",18,1
2020-04-12,"Brooks","Georgia","13027",19,1
2020-04-13,"Brooks","Georgia","13027",19,1
2020-04-14,"Brooks","Georgia","13027",20,1
2020-04-15,"Brooks","Georgia","13027",21,2
2020-04-16,"Brooks","Georgia","13027",22,2
2020-04-17,"Brooks","Georgia","13027",23,5
2020-04-18,"Brooks","Georgia","13027",23,5
2020-04-19,"Brooks","Georgia","13027",23,5
2020-04-20,"Brooks","Georgia","13027",23,6
2020-04-21,"Brooks","Georgia","13027",33,6
2020-04-22,"Brooks","Georgia","13027",36,6
2020-04-23,"Brooks","Georgia","13027",37,6
2020-04-24,"Brooks","Georgia","13027",39,6
2020-04-25,"Brooks","Georgia","13027",39,6
2020-04-26,"Brooks","Georgia","13027",39,6
2020-04-27,"Brooks","Georgia","13027",52,6
2020-04-28,"Brooks","Georgia","13027",52,6
2020-04-29,"Brooks","Georgia","13027",55,6
2020-04-30,"Brooks","Georgia","13027",59,6
2020-05-01,"Brooks","Georgia","13027",59,6
2020-05-02,"Brooks","Georgia","13027",59,6
2020-05-03,"Brooks","Georgia","13027",60,6
2020-05-04,"Brooks","Georgia","13027",61,7
2020-05-05,"Brooks","Georgia","13027",63,7
2020-05-06,"Brooks","Georgia","13027",64,7
2020-05-07,"Brooks","Georgia","13027",64,7
2020-05-08,"Brooks","Georgia","13027",64,7
2020-05-09,"Brooks","Georgia","13027",64,7
2020-05-10,"Brooks","Georgia","13027",64,7
2020-05-11,"Brooks","Georgia","13027",64,7
2020-03-24,"Bryan","Georgia","13029",2,0
2020-03-25,"Bryan","Georgia","13029",3,0
2020-03-26,"Bryan","Georgia","13029",3,0
2020-03-27,"Bryan","Georgia","13029",5,0
2020-03-28,"Bryan","Georgia","13029",7,0
2020-03-29,"Bryan","Georgia","13029",7,0
2020-03-30,"Bryan","Georgia","13029",7,0
2020-03-31,"Bryan","Georgia","13029",7,0
2020-04-01,"Bryan","Georgia","13029",9,1
2020-04-02,"Bryan","Georgia","13029",11,1
2020-04-03,"Bryan","Georgia","13029",15,1
2020-04-04,"Bryan","Georgia","13029",15,1
2020-04-05,"Bryan","Georgia","13029",17,1
2020-04-06,"Bryan","Georgia","13029",24,2
2020-04-07,"Bryan","Georgia","13029",26,2
2020-04-08,"Bryan","Georgia","13029",25,2
2020-04-09,"Bryan","Georgia","13029",28,2
2020-04-10,"Bryan","Georgia","13029",29,2
2020-04-11,"Bryan","Georgia","13029",28,1
2020-04-12,"Bryan","Georgia","13029",29,1
2020-04-13,"Bryan","Georgia","13029",30,2
2020-04-14,"Bryan","Georgia","13029",30,2
2020-04-15,"Bryan","Georgia","13029",30,2
2020-04-16,"Bryan","Georgia","13029",30,2
2020-04-17,"Bryan","Georgia","13029",31,2
2020-04-18,"Bryan","Georgia","13029",32,2
2020-04-19,"Bryan","Georgia","13029",33,2
2020-04-20,"Bryan","Georgia","13029",34,2
2020-04-21,"Bryan","Georgia","13029",34,2
2020-04-22,"Bryan","Georgia","13029",37,2
2020-04-23,"Bryan","Georgia","13029",43,2
2020-04-24,"Bryan","Georgia","13029",47,2
2020-04-25,"Bryan","Georgia","13029",47,2
2020-04-26,"Bryan","Georgia","13029",47,2
2020-04-27,"Bryan","Georgia","13029",48,2
2020-04-28,"Bryan","Georgia","13029",50,2
2020-04-29,"Bryan","Georgia","13029",51,2
2020-04-30,"Bryan","Georgia","13029",52,2
2020-05-01,"Bryan","Georgia","13029",54,3
2020-05-02,"Bryan","Georgia","13029",54,3
2020-05-03,"Bryan","Georgia","13029",54,3
2020-05-04,"Bryan","Georgia","13029",55,4
2020-05-05,"Bryan","Georgia","13029",56,4
2020-05-06,"Bryan","Georgia","13029",57,4
2020-05-07,"Bryan","Georgia","13029",57,4
2020-05-08,"Bryan","Georgia","13029",59,4
2020-05-09,"Bryan","Georgia","13029",59,4
2020-05-10,"Bryan","Georgia","13029",60,4
2020-05-11,"Bryan","Georgia","13029",60,4
2020-03-28,"Bulloch","Georgia","13031",1,0
2020-03-29,"Bulloch","Georgia","13031",1,0
2020-03-30,"Bulloch","Georgia","13031",1,0
2020-03-31,"Bulloch","Georgia","13031",2,0
2020-04-01,"Bulloch","Georgia","13031",2,0
2020-04-02,"Bulloch","Georgia","13031",4,0
2020-04-03,"Bulloch","Georgia","13031",5,0
2020-04-04,"Bulloch","Georgia","13031",5,0
2020-04-05,"Bulloch","Georgia","13031",5,0
2020-04-06,"Bulloch","Georgia","13031",9,0
2020-04-07,"Bulloch","Georgia","13031",10,0
2020-04-08,"Bulloch","Georgia","13031",12,0
2020-04-09,"Bulloch","Georgia","13031",15,0
2020-04-10,"Bulloch","Georgia","13031",15,0
2020-04-11,"Bulloch","Georgia","13031",16,1
2020-04-12,"Bulloch","Georgia","13031",17,1
2020-04-13,"Bulloch","Georgia","13031",18,1
2020-04-14,"Bulloch","Georgia","13031",20,1
2020-04-15,"Bulloch","Georgia","13031",22,1
2020-04-16,"Bulloch","Georgia","13031",23,1
2020-04-17,"Bulloch","Georgia","13031",26,1
2020-04-18,"Bulloch","Georgia","13031",27,1
2020-04-19,"Bulloch","Georgia","13031",28,1
2020-04-20,"Bulloch","Georgia","13031",30,2
2020-04-21,"Bulloch","Georgia","13031",32,2
2020-04-22,"Bulloch","Georgia","13031",33,2
2020-04-23,"Bulloch","Georgia","13031",33,2
2020-04-24,"Bulloch","Georgia","13031",34,2
2020-04-25,"Bulloch","Georgia","13031",34,2
2020-04-26,"Bulloch","Georgia","13031",34,2
2020-04-27,"Bulloch","Georgia","13031",34,2
2020-04-28,"Bulloch","Georgia","13031",34,2
2020-04-29,"Bulloch","Georgia","13031",36,2
2020-04-30,"Bulloch","Georgia","13031",38,2
2020-05-01,"Bulloch","Georgia","13031",40,2
2020-05-02,"Bulloch","Georgia","13031",42,2
2020-05-03,"Bulloch","Georgia","13031",42,2
2020-05-04,"Bulloch","Georgia","13031",43,2
2020-05-05,"Bulloch","Georgia","13031",43,2
2020-05-06,"Bulloch","Georgia","13031",42,2
2020-05-07,"Bulloch","Georgia","13031",41,2
2020-05-08,"Bulloch","Georgia","13031",42,2
2020-05-09,"Bulloch","Georgia","13031",42,2
2020-05-10,"Bulloch","Georgia","13031",44,2
2020-05-11,"Bulloch","Georgia","13031",44,2
2020-03-23,"Burke","Georgia","13033",1,0
2020-03-24,"Burke","Georgia","13033",1,0
2020-03-25,"Burke","Georgia","13033",1,0
2020-03-26,"Burke","Georgia","13033",3,0
2020-03-27,"Burke","Georgia","13033",3,0
2020-03-28,"Burke","Georgia","13033",3,0
2020-03-29,"Burke","Georgia","13033",4,0
2020-03-30,"Burke","Georgia","13033",4,0
2020-03-31,"Burke","Georgia","13033",8,0
2020-04-01,"Burke","Georgia","13033",8,0
2020-04-02,"Burke","Georgia","13033",8,0
2020-04-03,"Burke","Georgia","13033",8,0
2020-04-04,"Burke","Georgia","13033",9,0
2020-04-05,"Burke","Georgia","13033",9,0
2020-04-06,"Burke","Georgia","13033",10,0
2020-04-07,"Burke","Georgia","13033",15,0
2020-04-08,"Burke","Georgia","13033",19,0
2020-04-09,"Burke","Georgia","13033",21,1
2020-04-10,"Burke","Georgia","13033",24,0
2020-04-11,"Burke","Georgia","13033",28,1
2020-04-12,"Burke","Georgia","13033",28,1
2020-04-13,"Burke","Georgia","13033",28,2
2020-04-14,"Burke","Georgia","13033",28,2
2020-04-15,"Burke","Georgia","13033",28,2
2020-04-16,"Burke","Georgia","13033",35,2
2020-04-17,"Burke","Georgia","13033",38,2
2020-04-18,"Burke","Georgia","13033",47,2
2020-04-19,"Burke","Georgia","13033",47,2
2020-04-20,"Burke","Georgia","13033",48,3
2020-04-21,"Burke","Georgia","13033",51,3
2020-04-22,"Burke","Georgia","13033",53,3
2020-04-23,"Burke","Georgia","13033",60,3
2020-04-24,"Burke","Georgia","13033",71,3
2020-04-25,"Burke","Georgia","13033",71,3
2020-04-26,"Burke","Georgia","13033",77,3
2020-04-27,"Burke","Georgia","13033",74,3
2020-04-28,"Burke","Georgia","13033",74,3
2020-04-29,"Burke","Georgia","13033",84,3
2020-04-30,"Burke","Georgia","13033",85,3
2020-05-01,"Burke","Georgia","13033",86,3
2020-05-02,"Burke","Georgia","13033",86,3
2020-05-03,"Burke","Georgia","13033",86,3
2020-05-04,"Burke","Georgia","13033",87,3
2020-05-05,"Burke","Georgia","13033",88,3
2020-05-06,"Burke","Georgia","13033",89,3
2020-05-07,"Burke","Georgia","13033",90,3
2020-05-08,"Burke","Georgia","13033",101,4
2020-05-09,"Burke","Georgia","13033",103,4
2020-05-10,"Burke","Georgia","13033",107,4
2020-05-11,"Burke","Georgia","13033",109,4
2020-03-22,"Butts","Georgia","13035",2,0
2020-03-23,"Butts","Georgia","13035",2,0
2020-03-24,"Butts","Georgia","13035",2,0
2020-03-25,"Butts","Georgia","13035",3,0
2020-03-26,"Butts","Georgia","13035",3,0
2020-03-27,"Butts","Georgia","13035",3,0
2020-03-28,"Butts","Georgia","13035",5,0
2020-03-29,"Butts","Georgia","13035",5,0
2020-03-30,"Butts","Georgia","13035",6,0
2020-03-31,"Butts","Georgia","13035",8,0
2020-04-01,"Butts","Georgia","13035",8,0
2020-04-02,"Butts","Georgia","13035",9,0
2020-04-03,"Butts","Georgia","13035",9,0
2020-04-04,"Butts","Georgia","13035",10,0
2020-04-05,"Butts","Georgia","13035",12,0
2020-04-06,"Butts","Georgia","13035",17,0
2020-04-07,"Butts","Georgia","13035",18,0
2020-04-08,"Butts","Georgia","13035",23,0
2020-04-09,"Butts","Georgia","13035",25,0
2020-04-10,"Butts","Georgia","13035",27,0
2020-04-11,"Butts","Georgia","13035",28,0
2020-04-12,"Butts","Georgia","13035",29,0
2020-04-13,"Butts","Georgia","13035",30,0
2020-04-14,"Butts","Georgia","13035",35,0
2020-04-15,"Butts","Georgia","13035",36,0
2020-04-16,"Butts","Georgia","13035",38,0
2020-04-17,"Butts","Georgia","13035",40,0
2020-04-18,"Butts","Georgia","13035",41,0
2020-04-19,"Butts","Georgia","13035",50,0
2020-04-20,"Butts","Georgia","13035",80,2
2020-04-21,"Butts","Georgia","13035",81,1
2020-04-22,"Butts","Georgia","13035",125,1
2020-04-23,"Butts","Georgia","13035",126,2
2020-04-24,"Butts","Georgia","13035",125,2
2020-04-25,"Butts","Georgia","13035",125,2
2020-04-26,"Butts","Georgia","13035",126,3
2020-04-27,"Butts","Georgia","13035",126,3
2020-04-28,"Butts","Georgia","13035",130,3
2020-04-29,"Butts","Georgia","13035",134,4
2020-04-30,"Butts","Georgia","13035",145,11
2020-05-01,"Butts","Georgia","13035",153,16
2020-05-02,"Butts","Georgia","13035",151,16
2020-05-03,"Butts","Georgia","13035",150,16
2020-05-04,"Butts","Georgia","13035",152,17
2020-05-05,"Butts","Georgia","13035",158,17
2020-05-06,"Butts","Georgia","13035",163,17
2020-05-07,"Butts","Georgia","13035",167,17
2020-05-08,"Butts","Georgia","13035",171,17
2020-05-09,"Butts","Georgia","13035",172,17
2020-05-10,"Butts","Georgia","13035",180,17
2020-05-11,"Butts","Georgia","13035",189,17
2020-03-26,"Calhoun","Georgia","13037",1,0
2020-03-27,"Calhoun","Georgia","13037",2,0
2020-03-28,"Calhoun","Georgia","13037",3,0
2020-03-29,"Calhoun","Georgia","13037",3,0
2020-03-30,"Calhoun","Georgia","13037",6,0
2020-03-31,"Calhoun","Georgia","13037",9,0
2020-04-01,"Calhoun","Georgia","13037",10,1
2020-04-02,"Calhoun","Georgia","13037",10,1
2020-04-03,"Calhoun","Georgia","13037",11,1
2020-04-04,"Calhoun","Georgia","13037",15,1
2020-04-05,"Calhoun","Georgia","13037",17,1
2020-04-06,"Calhoun","Georgia","13037",20,1
2020-04-07,"Calhoun","Georgia","13037",31,1
2020-04-08,"Calhoun","Georgia","13037",35,2
2020-04-09,"Calhoun","Georgia","13037",37,2
2020-04-10,"Calhoun","Georgia","13037",39,2
2020-04-11,"Calhoun","Georgia","13037",41,2
2020-04-12,"Calhoun","Georgia","13037",45,2
2020-04-13,"Calhoun","Georgia","13037",53,2
2020-04-14,"Calhoun","Georgia","13037",54,2
2020-04-15,"Calhoun","Georgia","13037",59,2
2020-04-16,"Calhoun","Georgia","13037",59,2
2020-04-17,"Calhoun","Georgia","13037",57,2
2020-04-18,"Calhoun","Georgia","13037",57,2
2020-04-19,"Calhoun","Georgia","13037",58,2
2020-04-20,"Calhoun","Georgia","13037",61,2
2020-04-21,"Calhoun","Georgia","13037",75,2
2020-04-22,"Calhoun","Georgia","13037",76,3
2020-04-23,"Calhoun","Georgia","13037",82,3
2020-04-24,"Calhoun","Georgia","13037",84,3
2020-04-25,"Calhoun","Georgia","13037",86,3
2020-04-26,"Calhoun","Georgia","13037",85,3
2020-04-27,"Calhoun","Georgia","13037",87,3
2020-04-28,"Calhoun","Georgia","13037",90,4
2020-04-29,"Calhoun","Georgia","13037",91,4
2020-04-30,"Calhoun","Georgia","13037",106,4
2020-05-01,"Calhoun","Georgia","13037",103,4
2020-05-02,"Calhoun","Georgia","13037",103,4
2020-05-03,"Calhoun","Georgia","13037",107,4
2020-05-04,"Calhoun","Georgia","13037",107,4
2020-05-05,"Calhoun","Georgia","13037",106,5
2020-05-06,"Calhoun","Georgia","13037",109,4
2020-05-07,"Calhoun","Georgia","13037",110,5
2020-05-08,"Calhoun","Georgia","13037",113,5
2020-05-09,"Calhoun","Georgia","13037",116,5
2020-05-10,"Calhoun","Georgia","13037",117,5
2020-05-11,"Calhoun","Georgia","13037",117,5
2020-03-24,"Camden","Georgia","13039",1,0
2020-03-25,"Camden","Georgia","13039",1,0
2020-03-26,"Camden","Georgia","13039",2,0
2020-03-27,"Camden","Georgia","13039",2,0
2020-03-28,"Camden","Georgia","13039",2,0
2020-03-29,"Camden","Georgia","13039",2,0
2020-03-30,"Camden","Georgia","13039",4,0
2020-03-31,"Camden","Georgia","13039",4,0
2020-04-01,"Camden","Georgia","13039",5,0
2020-04-02,"Camden","Georgia","13039",6,0
2020-04-03,"Camden","Georgia","13039",6,0
2020-04-04,"Camden","Georgia","13039",6,0
2020-04-05,"Camden","Georgia","13039",9,0
2020-04-06,"Camden","Georgia","13039",15,0
2020-04-07,"Camden","Georgia","13039",17,0
2020-04-08,"Camden","Georgia","13039",19,0
2020-04-09,"Camden","Georgia","13039",19,0
2020-04-10,"Camden","Georgia","13039",19,0
2020-04-11,"Camden","Georgia","13039",20,0
2020-04-12,"Camden","Georgia","13039",21,0
2020-04-13,"Camden","Georgia","13039",22,0
2020-04-14,"Camden","Georgia","13039",22,0
2020-04-15,"Camden","Georgia","13039",24,0
2020-04-16,"Camden","Georgia","13039",26,0
2020-04-17,"Camden","Georgia","13039",27,0
2020-04-18,"Camden","Georgia","13039",28,0
2020-04-19,"Camden","Georgia","13039",28,0
2020-04-20,"Camden","Georgia","13039",27,0
2020-04-21,"Camden","Georgia","13039",27,0
2020-04-22,"Camden","Georgia","13039",27,0
2020-04-23,"Camden","Georgia","13039",28,1
2020-04-24,"Camden","Georgia","13039",28,1
2020-04-25,"Camden","Georgia","13039",28,1
2020-04-26,"Camden","Georgia","13039",28,1
2020-04-27,"Camden","Georgia","13039",30,1
2020-04-28,"Camden","Georgia","13039",31,1
2020-04-29,"Camden","Georgia","13039",32,1
2020-04-30,"Camden","Georgia","13039",33,1
2020-05-01,"Camden","Georgia","13039",33,1
2020-05-02,"Camden","Georgia","13039",34,1
2020-05-03,"Camden","Georgia","13039",35,1
2020-05-04,"Camden","Georgia","13039",33,1
2020-05-05,"Camden","Georgia","13039",34,1
2020-05-06,"Camden","Georgia","13039",34,1
2020-05-07,"Camden","Georgia","13039",35,1
2020-05-08,"Camden","Georgia","13039",35,1
2020-05-09,"Camden","Georgia","13039",36,1
2020-05-10,"Camden","Georgia","13039",37,1
2020-05-11,"Camden","Georgia","13039",37,1
2020-03-29,"Candler","Georgia","13043",1,0
2020-03-30,"Candler","Georgia","13043",1,0
2020-03-31,"Candler","Georgia","13043",1,0
2020-04-01,"Candler","Georgia","13043",1,0
2020-04-02,"Candler","Georgia","13043",1,0
2020-04-03,"Candler","Georgia","13043",1,0
2020-04-04,"Candler","Georgia","13043",1,0
2020-04-05,"Candler","Georgia","13043",2,0
2020-04-06,"Candler","Georgia","13043",2,0
2020-04-07,"Candler","Georgia","13043",4,0
2020-04-08,"Candler","Georgia","13043",4,0
2020-04-09,"Candler","Georgia","13043",4,0
2020-04-10,"Candler","Georgia","13043",4,0
2020-04-11,"Candler","Georgia","13043",4,0
2020-04-12,"Candler","Georgia","13043",4,0
2020-04-13,"Candler","Georgia","13043",4,0
2020-04-14,"Candler","Georgia","13043",4,0
2020-04-15,"Candler","Georgia","13043",4,0
2020-04-16,"Candler","Georgia","13043",4,0
2020-04-17,"Candler","Georgia","13043",4,0
2020-04-18,"Candler","Georgia","13043",5,0
2020-04-19,"Candler","Georgia","13043",7,0
2020-04-20,"Candler","Georgia","13043",7,0
2020-04-21,"Candler","Georgia","13043",7,0
2020-04-22,"Candler","Georgia","13043",7,0
2020-04-23,"Candler","Georgia","13043",7,0
2020-04-24,"Candler","Georgia","13043",7,0
2020-04-25,"Candler","Georgia","13043",7,0
2020-04-26,"Candler","Georgia","13043",8,0
2020-04-27,"Candler","Georgia","13043",8,0
2020-04-28,"Candler","Georgia","13043",7,0
2020-04-29,"Candler","Georgia","13043",7,0
2020-04-30,"Candler","Georgia","13043",7,0
2020-05-01,"Candler","Georgia","13043",7,0
2020-05-02,"Candler","Georgia","13043",7,0
2020-05-03,"Candler","Georgia","13043",7,0
2020-05-04,"Candler","Georgia","13043",7,0
2020-05-05,"Candler","Georgia","13043",7,0
2020-05-06,"Candler","Georgia","13043",7,0
2020-05-07,"Candler","Georgia","13043",7,0
2020-05-08,"Candler","Georgia","13043",7,0
2020-05-09,"Candler","Georgia","13043",8,0
2020-05-10,"Candler","Georgia","13043",9,0
2020-05-11,"Candler","Georgia","13043",9,0
2020-03-20,"Carroll","Georgia","13045",14,0
2020-03-21,"Carroll","Georgia","13045",16,0
2020-03-22,"Carroll","Georgia","13045",16,0
2020-03-23,"Carroll","Georgia","13045",21,0
2020-03-24,"Carroll","Georgia","13045",26,0
2020-03-25,"Carroll","Georgia","13045",50,0
2020-03-26,"Carroll","Georgia","13045",52,0
2020-03-27,"Carroll","Georgia","13045",61,0
2020-03-28,"Carroll","Georgia","13045",64,0
2020-03-29,"Carroll","Georgia","13045",70,0
2020-03-30,"Carroll","Georgia","13045",97,1
2020-03-31,"Carroll","Georgia","13045",123,1
2020-04-01,"Carroll","Georgia","13045",133,2
2020-04-02,"Carroll","Georgia","13045",139,2
2020-04-03,"Carroll","Georgia","13045",147,2
2020-04-04,"Carroll","Georgia","13045",158,2
2020-04-05,"Carroll","Georgia","13045",158,2
2020-04-06,"Carroll","Georgia","13045",163,4
2020-04-07,"Carroll","Georgia","13045",183,4
2020-04-08,"Carroll","Georgia","13045",184,4
2020-04-09,"Carroll","Georgia","13045",195,5
2020-04-10,"Carroll","Georgia","13045",200,5
2020-04-11,"Carroll","Georgia","13045",204,5
2020-04-12,"Carroll","Georgia","13045",210,5
2020-04-13,"Carroll","Georgia","13045",229,5
2020-04-14,"Carroll","Georgia","13045",235,6
2020-04-15,"Carroll","Georgia","13045",242,7
2020-04-16,"Carroll","Georgia","13045",258,7
2020-04-17,"Carroll","Georgia","13045",261,8
2020-04-18,"Carroll","Georgia","13045",271,9
2020-04-19,"Carroll","Georgia","13045",282,9
2020-04-20,"Carroll","Georgia","13045",305,11
2020-04-21,"Carroll","Georgia","13045",313,11
2020-04-22,"Carroll","Georgia","13045",304,11
2020-04-23,"Carroll","Georgia","13045",314,11
2020-04-24,"Carroll","Georgia","13045",320,11
2020-04-25,"Carroll","Georgia","13045",325,11
2020-04-26,"Carroll","Georgia","13045",326,11
2020-04-27,"Carroll","Georgia","13045",329,13
2020-04-28,"Carroll","Georgia","13045",342,13
2020-04-29,"Carroll","Georgia","13045",348,14
2020-04-30,"Carroll","Georgia","13045",358,14
2020-05-01,"Carroll","Georgia","13045",375,14
2020-05-02,"Carroll","Georgia","13045",383,14
2020-05-03,"Carroll","Georgia","13045",386,14
2020-05-04,"Carroll","Georgia","13045",382,15
2020-05-05,"Carroll","Georgia","13045",387,15
2020-05-06,"Carroll","Georgia","13045",391,15
2020-05-07,"Carroll","Georgia","13045",389,16
2020-05-08,"Carroll","Georgia","13045",390,17
2020-05-09,"Carroll","Georgia","13045",393,17
2020-05-10,"Carroll","Georgia","13045",395,17
2020-05-11,"Carroll","Georgia","13045",395,18
2020-03-23,"Catoosa","Georgia","13047",1,0
2020-03-24,"Catoosa","Georgia","13047",1,0
2020-03-25,"Catoosa","Georgia","13047",1,0
2020-03-26,"Catoosa","Georgia","13047",1,0
2020-03-27,"Catoosa","Georgia","13047",1,0
2020-03-28,"Catoosa","Georgia","13047",3,0
2020-03-29,"Catoosa","Georgia","13047",3,0
2020-03-30,"Catoosa","Georgia","13047",3,0
2020-03-31,"Catoosa","Georgia","13047",4,0
2020-04-01,"Catoosa","Georgia","13047",4,0
2020-04-02,"Catoosa","Georgia","13047",5,0
2020-04-03,"Catoosa","Georgia","13047",6,0
2020-04-04,"Catoosa","Georgia","13047",6,0
2020-04-05,"Catoosa","Georgia","13047",6,0
2020-04-06,"Catoosa","Georgia","13047",6,0
2020-04-07,"Catoosa","Georgia","13047",7,0
2020-04-08,"Catoosa","Georgia","13047",8,0
2020-04-09,"Catoosa","Georgia","13047",10,0
2020-04-10,"Catoosa","Georgia","13047",12,0
2020-04-11,"Catoosa","Georgia","13047",12,0
2020-04-12,"Catoosa","Georgia","13047",13,0
2020-04-13,"Catoosa","Georgia","13047",13,0
2020-04-14,"Catoosa","Georgia","13047",15,0
2020-04-15,"Catoosa","Georgia","13047",17,0
2020-04-16,"Catoosa","Georgia","13047",18,0
2020-04-17,"Catoosa","Georgia","13047",19,0
2020-04-18,"Catoosa","Georgia","13047",19,0
2020-04-19,"Catoosa","Georgia","13047",20,0
2020-04-20,"Catoosa","Georgia","13047",23,0
2020-04-21,"Catoosa","Georgia","13047",28,0
2020-04-22,"Catoosa","Georgia","13047",45,0
2020-04-23,"Catoosa","Georgia","13047",45,0
2020-04-24,"Catoosa","Georgia","13047",46,0
2020-04-25,"Catoosa","Georgia","13047",46,0
2020-04-26,"Catoosa","Georgia","13047",46,0
2020-04-27,"Catoosa","Georgia","13047",46,0
2020-04-28,"Catoosa","Georgia","13047",46,0
2020-04-29,"Catoosa","Georgia","13047",46,0
2020-04-30,"Catoosa","Georgia","13047",47,0
2020-05-01,"Catoosa","Georgia","13047",48,0
2020-05-02,"Catoosa","Georgia","13047",51,0
2020-05-03,"Catoosa","Georgia","13047",46,0
2020-05-04,"Catoosa","Georgia","13047",51,0
2020-05-05,"Catoosa","Georgia","13047",52,0
2020-05-06,"Catoosa","Georgia","13047",52,0
2020-05-07,"Catoosa","Georgia","13047",52,0
2020-05-08,"Catoosa","Georgia","13047",52,0
2020-05-09,"Catoosa","Georgia","13047",53,0
2020-05-10,"Catoosa","Georgia","13047",53,0
2020-05-11,"Catoosa","Georgia","13047",55,0
2020-03-10,"Charlton","Georgia","13049",1,0
2020-03-11,"Charlton","Georgia","13049",1,0
2020-03-12,"Charlton","Georgia","13049",1,0
2020-03-13,"Charlton","Georgia","13049",1,0
2020-03-14,"Charlton","Georgia","13049",1,0
2020-03-15,"Charlton","Georgia","13049",1,0
2020-03-16,"Charlton","Georgia","13049",1,0
2020-03-17,"Charlton","Georgia","13049",1,0
2020-03-18,"Charlton","Georgia","13049",1,0
2020-03-19,"Charlton","Georgia","13049",1,0
2020-03-20,"Charlton","Georgia","13049",1,0
